#               DATEOBS        MJDim filter      m    dm gr gr_err ri ri_err iz iz_err cflg photcodehex    flux_c  dflux_c ZPTMAG_c      flux   dflux ZPTMAG       type                                                                            cmpfile
 2009-10-14T01:45:09.98 55118.073032      g      -     -  -      -  -      -  -      -    -      0x1613   1551.17   932.84  33.2776   1414.29  850.42 33.177 0x00000011   ut091014h_templh/12/md01s063.g.091014h.31638_12_g.091214h.38221_12.diff.cut.dcmp
 2010-11-02T09:11:31.16 55502.383000      z      -     -  -      -  -      -  -      -    -      0x1616    417.39  3010.23  33.2375    417.39 3010.23 33.237 0x00000011  ut101102h_templh/12/md01s063.z.101102h.177236_12_z.091216h.42887_12.diff.cut.dcmp
 2010-11-02T09:11:31.16 55502.383000      z      -     -  -      -  -      -  -      -    -      0x1616  -1455.23  3172.73  33.2375  -1433.55 3125.43 33.221 0x00000011  ut101102h_templh/12/md01s063.z.101102h.177236_12_z.100118h.50689_12.diff.cut.dcmp
 2010-11-11T11:15:05.88 55511.468818      z      -     -  -      -  -      -  -      -    -      0x1616  -5581.14  3600.37  33.2375  -5497.98 3546.36 33.221 0x00000011  ut101111h_templh/12/md01s063.z.101111h.181505_12_z.100118h.50689_12.diff.cut.dcmp
 2010-12-05T07:52:16.02 55535.327963      z      -     -  -      -  -      -  -      -    -      0x1616  -3728.17  3644.31  33.2375  -3728.17 3644.15 33.237 0x00000011  ut101205h_templh/12/md01s063.z.101205h.193890_12_z.091216h.42887_12.diff.cut.dcmp
 2010-12-05T07:52:16.02 55535.327963      z      -     -  -      -  -      -  -      -    -      0x1616  -4737.23  4402.70  33.2375  -4806.67 4467.02 33.253 0x00000011  ut101205h_templh/12/md01s063.z.101205h.193890_12_z.100118h.50689_12.diff.cut.dcmp
 2011-01-07T07:43:08.42 55568.321625      z      -     -  -      -  -      -  -      -    -      0x1616  -3529.82  3548.70  33.2375  -3477.22 3495.67 33.221 0x00000011  ut110107h_templh/12/md01s063.z.110107h.213388_12_z.100118h.50689_12.diff.cut.dcmp
 2011-01-25T07:11:05.77 55586.299372      z      -     -  -      -  -      -  -      -    -      0x1616   3847.07  4673.54  33.2375   3847.07 4673.40 33.237 0x00000011  ut110125h_templh/12/md01s063.z.110125h.216392_12_z.091216h.42887_12.diff.cut.dcmp
 2011-01-25T07:11:05.77 55586.299372      z      -     -  -      -  -      -  -      -    -      0x1616   3577.88  5166.49  33.2375   3524.57 5089.40 33.221 0x00000011  ut110125h_templh/12/md01s063.z.110125h.216392_12_z.100118h.50689_12.diff.cut.dcmp
 2011-01-28T07:04:56.40 55589.295097      z      -     -  -      -  -      -  -      -    -      0x1616   1395.94  3866.52  33.2375   1395.94 3866.50 33.237 0x00000011  ut110128h_templh/12/md01s063.z.110128h.217959_12_z.091216h.42887_12.diff.cut.dcmp
 2011-01-28T07:04:56.40 55589.295097      z      -     -  -      -  -      -  -      -    -      0x1616    153.68  4277.93  33.2375    141.78 3946.70 33.150 0x00000011  ut110128h_templh/12/md01s063.z.110128h.217959_12_z.100118h.50689_12.diff.cut.dcmp
 2010-08-22T14:35:55.76 55430.608284      y      -     -  -      -  -      -  -      -    -      0x1617   -262.13   527.91  30.2445   -270.02  543.80 30.277 0x00000011 ut100822h_templh/12/md01s063.y.100822h.141634_12_y.100728h.131901_12.diff.cut.dcmp
 2010-08-23T12:52:35.70 55431.536524      y      -     -  -      -  -      -  -      -    -      0x1617   -750.75   673.40  30.2445   -750.75  673.36 30.244 0x00000011 ut100823h_templh/12/md01s063.y.100823h.143042_12_y.100728h.131901_12.diff.cut.dcmp
 2010-08-26T13:51:03.36 55434.577122      y      -     -  -      -  -      -  -      -    -      0x1617   -759.48   644.35  30.2445   -778.03  660.05 30.271 0x00000011 ut100826h_templh/12/md01s063.y.100826h.143723_12_y.100728h.131901_12.diff.cut.dcmp
 2010-09-21T09:58:49.26 55460.415848      y      -     -  -      -  -      -  -      -    -      0x1617    373.84   774.79  30.2445    378.80  785.05 30.259 0x00000011 ut100921h_templh/12/md01s063.y.100921h.157891_12_y.100728h.131901_12.diff.cut.dcmp
 2010-09-23T10:58:19.44 55462.457169      y      -     -  -      -  -      -  -      -    -      0x1617   -742.83   868.03  30.2445   -742.83  868.00 30.244 0x00000011 ut100923h_templh/12/md01s063.y.100923h.158898_12_y.100728h.131901_12.diff.cut.dcmp
 2010-09-24T12:12:15.61 55463.508514      y      -     -  -      -  -      -  -      -    -      0x1617   -703.45   601.06  30.2445   -711.27  607.70 30.256 0x00000011 ut100924h_templh/12/md01s063.y.100924h.161042_12_y.100728h.131901_12.diff.cut.dcmp
 2010-09-25T12:15:11.90 55464.510554      y      -     -  -      -  -      -  -      -    -      0x1617   -100.77  1120.86  30.2445   -100.62 1119.21 30.243 0x00000011 ut100925h_templh/12/md01s063.y.100925h.161632_12_y.100728h.131901_12.diff.cut.dcmp
 2010-11-22T11:14:39.24 55522.468510      y      -     -  -      -  -      -  -      -    -      0x1617     22.36   683.94  30.2445     22.76  696.21 30.264 0x00000011 ut101122h_templh/12/md01s063.y.101122h.184254_12_y.100728h.131901_12.diff.cut.dcmp
 2010-11-23T11:30:53.19 55523.479782      y      -     -  -      -  -      -  -      -    -      0x1617   -990.40   751.42  30.2445   -988.58  749.98 30.242 0x00000011 ut101123h_templh/12/md01s063.y.101123h.184488_12_y.100728h.131901_12.diff.cut.dcmp
 2011-01-19T05:23:58.45 55580.224982      y      -     -  -      -  -      -  -      -    -      0x1617  -3586.18  4798.50  30.2445  -3462.20 4632.50 30.206 0x00000011 ut110119h_templh/12/md01s063.y.110119h.215120_12_y.100728h.131901_12.diff.cut.dcmp
