"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"15037","AT 2016gjp","19:49:04.46","-23:32:52.40","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bir","1","1","","18.06","G-Gaia","2016-09-18 22:50:52","Gaia_Bot1"
"15038","AT 2016gjq","19:33:59.21","-13:44:05.00","Varstar","0","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cvj","1","1","","17.69","orange-ATLAS","2016-09-20 07:20:38","ATLAS_Bot1"
"15039","AT 2016gjr","20:37:01.96","+06:24:04.80","Varstar","0","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cuj","1","1","","17.67","orange-ATLAS","2016-09-19 08:26:52","ATLAS_Bot1"
"15040","AT 2016gjs","23:28:54.51","+19:46:28.68","","","2MASX J23285488+1946286","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16olg","1","1","","18.5","r-Sloan","2016-09-20 14:34:41","Li"
"15041","AT 2016gjt","07:49:28.00","+19:04:52.14","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bis","1","1","","16.53","G-Gaia","2016-09-19 21:33:07","Gaia_Bot1"
"15042","AT 2016gju","08:51:25.05","+30:38:53.70","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bit","1","1","","18.33","G-Gaia","2016-09-20 01:27:50","Gaia_Bot1"
"15043","AT 2016gjv","19:04:39.17","-11:37:25.75","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16biu","1","1","","18.58","G-Gaia","2016-09-19 05:05:16","Gaia_Bot1"
"15044","AT 2016gjw","08:29:33.08","+29:58:55.63","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16biv","1","1","","18.74","G-Gaia","2016-09-19 03:17:16","Gaia_Bot1"
"15045","AT 2016gjx","09:43:24.72","+40:20:26.27","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16biw","1","1","","19","G-Gaia","2016-09-18 20:58:33","Gaia_Bot1"
"15046","AT 2016gjy","19:03:09.47","-09:55:15.53","Varstar","0","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bix","1","1","","17.59","G-Gaia","2016-09-19 11:06:43","Gaia_Bot1"
"15047","AT 2016gjz","18:22:56.61","+05:15:34.09","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16biy","1","1","","18.94","G-Gaia","2016-09-20 05:24:00","Gaia_Bot1"
"15048","AT 2016gka","17:56:40.47","+12:20:19.97","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16biz","1","1","","18.11","G-Gaia","2016-09-20 05:32:38","Gaia_Bot1"
"15049","AT 2016gkb","17:27:03.88","+16:24:04.32","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bja","1","1","","17.68","G-Gaia","2016-09-19 17:39:50","Gaia_Bot1"
"15050","AT 2016gkc","02:27:31.98","-43:28:38.21","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjb","1","1","","18.49","G-Gaia","2016-08-27 11:09:36","Gaia_Bot1"
"15051","SN 2016gkd","02:21:22.27","-42:20:39.41","SN Ia-91bg-like","0.057","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjc","1","1","","18.95","G-Gaia","2016-09-18 23:18:14","Gaia_Bot1"
"15052","SN 2016gke","00:56:11.50","-46:44:35.84","SN Ia","0.082","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjd","1","1","","19.25","G-Gaia","2016-09-06 21:37:26","Gaia_Bot1"
"15053","AT 2016gkf","20:09:02.85","-21:57:08.64","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bje","1","1","","18.15","G-Gaia","2016-09-20 04:49:26","Gaia_Bot1"
"15054","SN 2016gkg","01:34:14.46","-29:26:25.00","SN IIb","0.0049","NGC 613","0.00492","","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","","1","1","","17.6","Clear-","2016-09-20 05:57:45","Otero"
"15055","AT 2016gkh","17:34:38.27","+40:45:13.46","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cwg","1","1","","18.83","orange-ATLAS","2016-09-21 06:00:00","ATLAS_Bot1"
"15056","AT 2016gki","16:42:04.66","+40:56:11.11","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cxg","1","1","","18.35","orange-ATLAS","2016-09-21 05:48:28","ATLAS_Bot1"
"15057","AT 2016gkj","19:11:27.86","+55:48:10.69","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cvn","1","1","","16.7","orange-ATLAS","2016-09-21 07:10:33","ATLAS_Bot1"
"15058","AT 2016gkk","18:59:48.77","+45:01:29.32","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cvq","1","1","","17.9","orange-ATLAS","2016-09-21 07:04:48","ATLAS_Bot1"
"15059","AT 2016gkl","21:22:04.33","+36:45:21.12","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","ATLAS16cwk","1","1","","17.97","orange-ATLAS","2016-09-21 08:55:40","ATLAS_Bot1"
"15060","AT 2016gkm","08:42:53.06","+25:04:15.31","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjf","1","1","","17.21","G-Gaia","2016-09-21 07:33:36","Gaia_Bot1"
"15061","AT 2016gkn","14:46:24.62","+43:50:04.42","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjh","1","1","","17.23","G-Gaia","2016-09-20 12:20:09","Gaia_Bot1"
"15062","SN 2016gko","17:20:57.55","+24:54:35.28","SN Ia","0.06","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bji","1","1","","18.1","G-Gaia","2016-09-20 23:47:02","Gaia_Bot1"
"15063","AT 2016gkp","04:28:31.52","-32:28:56.03","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjj","1","1","","18.65","G-Gaia","2016-09-20 15:04:19","Gaia_Bot1"
"15064","AT 2016gkq","21:35:37.96","-36:46:34.75","AGN","0.58","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjk","1","1","","18.99","G-Gaia","2016-09-20 04:27:50","Gaia_Bot1"
"15065","AT 2016gkr","19:05:23.78","-03:29:03.77","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjl","1","1","","18.86","G-Gaia","2016-09-20 17:12:28","Gaia_Bot1"
"15066","AT 2016gks","22:58:57.84","+20:23:31.59","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eje","1","1","","18.56","i-Sloan","2016-09-19 11:52:48","PS1_Bot1"
"15067","SN 2016gkt","23:59:26.19","-24:25:26.73","SN Ia","0.051","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejh","1","1","","17.59","r-Sloan","2016-09-21 09:07:12","PS1_Bot1"
"15068","AT 2016gku","23:34:02.54","-30:23:37.24","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejg","1","1","","18.58","r-Sloan","2016-09-21 08:57:07","PS1_Bot1"
"15069","AT 2016gkv","01:37:10.50","+72:36:50.24","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eji","1","1","","18.7","i-Sloan","2016-09-19 13:16:19","PS1_Bot1"
"15070","AT 2016gkw","02:36:46.97","-31:30:23.48","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejk","1","1","","18.88","r-Sloan","2016-09-21 12:34:33","PS1_Bot1"
"15071","AT 2016gkx","23:10:37.09","+24:37:33.58","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejm","1","1","","19.66","r-Sloan","2016-09-21 11:08:09","PS1_Bot1"
"15072","AT 2016gky","20:57:10.20","+25:57:52.09","","","UGC 11651","0.005084","LOSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, LOSS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","kait-16bc","1","1","","19","Clear-","2016-09-20 07:00:18","Zheng"
"15073","AT 2016gkz","10:01:30.31","+37:12:17.14","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjm","1","1","","17","G-Gaia","2016-09-21 19:12:00","Gaia_Bot1"
"15074","AT 2016gla","13:39:41.62","+48:30:55.15","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjn","1","1","","18.7","G-Gaia","2016-09-21 12:33:07","Gaia_Bot1"
"15075","SN 2016glb","02:10:08.16","-48:38:24.32","SN II","0.046","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjo","1","1","","18.89","G-Gaia","2016-09-21 21:37:26","Gaia_Bot1"
"15076","AT 2016glc","21:11:05.51","-30:07:38.28","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjp","1","1","","18.75","G-Gaia","2016-09-21 10:36:28","Gaia_Bot1"
"15077","AT 2016gld","20:46:58.75","-25:47:05.96","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjq","1","1","","18.56","G-Gaia","2016-09-21 10:42:14","Gaia_Bot1"
"15078","AT 2016gle","20:29:52.13","-20:17:24.11","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","Gaia16bjr","1","1","","18.44","G-Gaia","2016-09-21 16:49:26","Gaia_Bot1"
"15079","AT 2016glf","23:02:19.83","+09:13:09.56","","","2MASX J23021928+0913132 ","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16oma","1","1","","18.5","r-Sloan","2016-09-22 13:53:10","Li"
"15080","SN 2016glg","01:07:21.99","+04:11:33.09","SN Ia","0.1","","","iPTF","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","iPTF16glg","1","1","","","","2016-09-23 12:12:57","iPTF_Bot1"
"15081","AT 2016glh","23:44:47.42","+25:53:32.19","","","SDSS J234447.70+255335.2","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16oms","1","1","","18.8","r-Sloan","2016-09-21 14:54:08","Li"
"15082","AT 2016gli","23:59:55.63","+12:50:04.62","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekf","1","1","","21.25","w-PS1","2016-09-12 12:23:02","PS1_Bot1"
"15083","AT 2016glj","00:07:31.00","+13:29:32.39","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eke","1","1","","21.76","w-PS1","2016-09-12 12:40:19","PS1_Bot1"
"15084","AT 2016glk","00:45:38.27","+10:43:52.17","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekd","1","1","","20.72","w-PS1","2016-09-12 12:38:52","PS1_Bot1"
"15085","AT 2016gll","04:17:31.97","-25:34:15.35","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejz","1","1","","19.83","r-Sloan","2016-09-21 13:36:28","PS1_Bot1"
"15086","AT 2016glm","03:59:09.10","-25:03:46.40","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejy","1","1","","19.88","r-Sloan","2016-09-21 13:32:09","PS1_Bot1"
"15087","AT 2016gln","04:30:59.14","-31:06:30.19","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eka","1","1","","19.84","r-Sloan","2016-09-21 13:39:21","PS1_Bot1"
"15088","SN 2016glo","02:39:43.35","-16:00:08.26","SN Ib/c","0.055","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekc","1","1","","19.71","i-Sloan","2016-09-22 12:44:38","PS1_Bot1"
"15089","SN 2016glp","23:36:14.01","+23:41:45.37","SN Ia","0.087","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejp","1","1","","19.49","i-Sloan","2016-09-19 12:02:52","PS1_Bot1"
"15090","AT 2016glq","23:22:14.67","+19:16:24.68","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejo","1","1","","20.5","i-Sloan","2016-09-19 11:57:07","PS1_Bot1"
"15091","SN 2016glr","00:07:51.92","-25:15:09.20","SN Ia","0.156","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejr","1","1","","19.73","r-Sloan","2016-09-21 09:56:09","PS1_Bot1"
"15092","AT 2016gls","00:00:25.27","-26:02:46.15","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejq","1","1","","19.91","r-Sloan","2016-09-21 09:07:12","PS1_Bot1"
"15093","AT 2016glt","00:42:10.69","-28:32:16.21","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejt","1","1","","20.78","r-Sloan","2016-09-21 10:00:28","PS1_Bot1"
"15094","AT 2016glu","00:12:55.87","-24:15:08.77","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejs","1","1","","20.06","r-Sloan","2016-09-21 09:56:09","PS1_Bot1"
"15095","AT 2016glv","23:58:26.96","-28:33:42.02","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejv","1","1","","19.49","r-Sloan","2016-09-21 08:52:48","PS1_Bot1"
"15096","AT 2016glw","23:20:40.29","-28:03:32.04","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eju","1","1","","20.4","r-Sloan","2016-09-21 09:02:52","PS1_Bot1"
"15097","AT 2016glx","02:27:58.61","-24:10:39.74","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejx","1","1","","20.9","r-Sloan","2016-09-21 12:57:36","PS1_Bot1"
"15098","AT 2016gly","02:14:22.23","-29:55:30.72","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ejw","1","1","","19.58","r-Sloan","2016-09-21 12:30:14","PS1_Bot1"
"15099","SN 2016glz","00:05:53.59","+08:25:48.58","SN Ia","0.02","","","iPTF","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","iPTF16glz","1","1","","","","2016-09-23 10:27:50","iPTF_Bot1"
"15101","SN 2016gmb","00:34:44.67","-06:09:34.39","SN Ia","0.058","GALEXASC J003445.02-060936.8","","PTSS","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16oqc","1","1","","17.9","r-Sloan","2016-09-23 15:58:27","Li"
"15106","SN 2016gmg","21:23:41.85","+33:06:52.56","SN Ia","0.049","2MASX J21234100+3307075","0.049","PTSS","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, PTSS, SkyMapper, XOSS, XTSS","PTSS-16opy","1","1","","18.8","r-Sloan","2016-09-23 11:31:47","Li"
"15107","AT 2016gmh","00:56:06.59","+14:20:44.66","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16enk","1","1","","19.08","w-PS1","2016-10-06 11:08:09","PS1_Bot1"
"15122","SN 2016gmw","01:04:33.54","-01:59:01.92","SN Ia","0.06","","","iPTF","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","iPTF16gmw","1","1","2016-09-29","","","2016-09-24 09:53:16","iPTF_Bot1"
"15125","AT 2016gmz","02:19:52.30","-19:06:10.12","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekt","1","1","","20.97","i-Sloan","2016-09-22 12:40:19","PS1_Bot1"
"15126","AT 2016gna","23:38:59.94","+15:36:37.85","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eks","1","1","","20.24","r-Sloan","2016-09-21 11:24:00","PS1_Bot1"
"15127","AT 2016gnb","02:40:37.61","-19:30:49.94","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eku","1","1","","18.97","i-Sloan","2016-09-22 12:44:38","PS1_Bot1"
"15128","AT 2016gnc","03:32:44.33","-29:19:28.09","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekl","1","1","","20.35","i-Sloan","2016-09-22 13:53:45","PS1_Bot1"
"15129","AT 2016gnd","03:29:37.24","-27:05:58.61","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekw","1","1","","20.43","i-Sloan","2016-09-22 13:50:52","PS1_Bot1"
"15130","AT 2016gne","04:23:53.15","-26:28:38.72","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekg","1","1","","20.08","r-Sloan","2016-09-21 13:37:55","PS1_Bot1"
"15131","AT 2016gnf","03:36:12.00","-28:33:38.36","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekx","1","1","","20.58","i-Sloan","2016-09-22 13:53:45","PS1_Bot1"
"15132","AT 2016gng","23:12:45.97","+22:09:55.19","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekh","1","1","","20.67","i-Sloan","2016-09-19 11:54:14","PS1_Bot1"
"15133","AT 2016gnh","00:17:51.08","+14:12:08.29","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekm","1","1","","21.36","w-PS1","2016-09-12 12:27:21","PS1_Bot1"
"15134","AT 2016gni","00:38:15.87","-25:54:51.91","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16ekn","1","1","","20.55","r-Sloan","2016-09-21 10:01:55","PS1_Bot1"
"15135","AT 2016gnj","23:32:08.97","+24:22:37.36","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, SkyMapper, XOSS, XTSS","PS16eki","1","1","","20.76","i-Sloan","2016-09-19 12:02:52","PS1_Bot1"
