"ID","Name","RA","DEC","Type","Redshift","Host Name","Host Redshift","Source Group","Associated Group/s","Disc. Internal Name","TNS AT","Public","End Prop. Period","Discovery Mag","Discovery Mag Filter","Discovery Date (UT)","Sender"
"16454","AT 2016ilj","00:55:16.32","+12:19:10.99","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byz","1","1","","18.11","G-Gaia","2016-11-27 22:07:40","Gaia_Bot1"
"16455","AT 2016ilk","16:56:05.34","+32:10:11.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxl","1","1","","18.9","G-Gaia","2016-11-22 05:36:57","Gaia_Bot1"
"16456","AT 2016ill","12:27:51.17","+01:38:21.80","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxn","1","1","","18.95","G-Gaia","2016-11-22 06:47:31","Gaia_Bot1"
"16457","AT 2016ilm","12:51:12.36","+04:51:31.90","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxo","1","1","","17.71","G-Gaia","2016-11-22 12:40:19","Gaia_Bot1"
"16458","AT 2016iln","20:22:11.64","+31:49:06.13","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxp","1","1","","18.31","G-Gaia","2016-11-22 16:58:04","Gaia_Bot1"
"16461","AT 2016ilq","23:26:43.06","-09:57:46.70","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dxw","1","1","","18.53","cyan-ATLAS","2016-11-23 06:57:36","ATLAS_Bot1"
"16464","AT 2016ilt","00:02:33.15","+17:23:30.19","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffk","1","1","","20.93","w-PS1","2016-10-25 09:36:00","PS1_Bot1"
"16465","AT 2016ilu","21:52:24.71","-13:53:35.08","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffj","1","1","","20.65","w-PS1","2016-10-19 05:45:36","PS1_Bot1"
"16466","AT 2016ilv","07:21:49.80","+32:13:03.79","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffi","1","1","","21.65","w-PS1","2016-11-10 12:43:12","PS1_Bot1"
"16467","AT 2016ilw","08:17:24.70","+22:52:31.14","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhb","1","1","","20.92","w-PS1","2016-11-08 13:24:57","PS1_Bot1"
"16468","AT 2016ilx","09:20:44.48","+26:18:54.16","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhc","1","1","","21.6","w-PS1","2016-11-08 14:25:26","PS1_Bot1"
"16469","AT 2016ily","00:03:09.13","+19:45:36.28","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgj","1","1","","21.1","w-PS1","2016-10-25 09:36:00","PS1_Bot1"
"16470","AT 2016ilz","00:19:18.27","+24:29:32.33","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgk","1","1","","21.62","w-PS1","2016-10-25 09:38:52","PS1_Bot1"
"16471","AT 2016ima","00:28:55.05","+21:15:41.39","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgl","1","1","","21.28","w-PS1","2016-10-25 09:44:38","PS1_Bot1"
"16472","AT 2016imb","00:36:33.74","+21:56:05.99","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgm","1","1","","20.57","w-PS1","2016-10-25 09:46:04","PS1_Bot1"
"16473","AT 2016imc","22:22:44.74","-13:15:52.51","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgf","1","1","","21.57","w-PS1","2016-10-25 06:05:45","PS1_Bot1"
"16474","AT 2016imd","22:42:38.96","-10:16:58.94","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgg","1","1","","20.94","w-PS1","2016-10-25 06:14:24","PS1_Bot1"
"16475","AT 2016ime","22:46:18.17","-09:33:45.92","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgh","1","1","","21.11","w-PS1","2016-10-25 06:14:24","PS1_Bot1"
"16476","AT 2016imf","22:58:51.07","-07:29:21.46","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgi","1","1","","20.62","w-PS1","2016-10-25 06:12:57","PS1_Bot1"
"16477","AT 2016img","04:29:58.74","+12:29:07.99","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhf","1","1","","18.44","w-PS1","2016-11-24 08:48:28","PS1_Bot1"
"16478","AT 2016imh","09:22:17.53","+26:35:28.33","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhd","1","1","","20.55","w-PS1","2016-11-08 14:25:26","PS1_Bot1"
"16479","AT 2016imi","22:08:43.27","+32:50:40.37","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhe","1","1","","19.51","i-Sloan","2016-11-10 06:57:36","PS1_Bot1"
"16480","AT 2016imj","00:41:33.96","+20:20:46.74","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgn","1","1","","19.36","w-PS1","2016-10-25 09:51:50","PS1_Bot1"
"16481","AT 2016imk","00:54:08.06","+18:58:04.50","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgo","1","1","","21.14","w-PS1","2016-10-25 09:48:57","PS1_Bot1"
"16482","AT 2016iml","03:36:20.32","-00:17:21.88","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgz","1","1","","21.48","w-PS1","2016-11-05 10:17:45","PS1_Bot1"
"16483","AT 2016imm","08:14:10.34","+22:39:09.24","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fha","1","1","","20.73","w-PS1","2016-11-08 13:07:40","PS1_Bot1"
"16484","AT 2016imn","05:36:22.25","-20:06:07.00","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffm","1","1","","19.41","i-Sloan","2016-10-14 14:36:57","PS1_Bot1"
"16485","AT 2016imo","05:00:12.71","-20:29:14.56","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffl","1","1","","19.9","i-Sloan","2016-10-14 14:29:45","PS1_Bot1"
"16486","AT 2016imp","23:08:38.94","-03:08:44.80","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffo","1","1","","19.93","i-Sloan","2016-10-17 08:48:28","PS1_Bot1"
"16487","AT 2016imq","21:05:10.24","-09:32:40.22","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffq","1","1","","20.69","w-PS1","2016-10-19 05:32:38","PS1_Bot1"
"16488","AT 2016imr","20:58:11.80","-15:51:29.10","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffp","1","1","","20.8","w-PS1","2016-10-19 05:29:45","PS1_Bot1"
"16489","AT 2016ims","21:21:50.09","-11:46:39.49","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffs","1","1","","20.74","w-PS1","2016-10-19 05:35:31","PS1_Bot1"
"16490","AT 2016imt","21:07:14.92","-10:07:01.23","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffr","1","1","","20.02","w-PS1","2016-10-19 05:32:38","PS1_Bot1"
"16491","AT 2016imu","21:38:50.85","-11:36:56.17","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffu","1","1","","21.61","w-PS1","2016-10-19 05:39:50","PS1_Bot1"
"16492","AT 2016imv","21:37:35.47","-08:44:29.90","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fft","1","1","","20.49","w-PS1","2016-10-19 05:41:16","PS1_Bot1"
"16493","AT 2016imw","22:39:52.59","-05:25:41.33","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgy","1","1","","20.32","w-PS1","2016-10-30 05:54:14","PS1_Bot1"
"16494","AT 2016imx","01:40:26.91","-00:52:16.40","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgx","1","1","","21.86","w-PS1","2016-10-27 09:48:57","PS1_Bot1"
"16495","AT 2016imy","21:46:08.46","-08:45:00.94","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffw","1","1","","19.9","w-PS1","2016-10-19 05:42:43","PS1_Bot1"
"16496","AT 2016imz","21:42:08.35","-14:22:15.97","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffv","1","1","","21.41","w-PS1","2016-10-19 05:38:24","PS1_Bot1"
"16497","AT 2016ina","21:46:31.23","-11:47:45.52","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffx","1","1","","20.9","w-PS1","2016-10-19 05:42:43","PS1_Bot1"
"16498","AT 2016inb","23:59:06.13","+14:08:23.75","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fga","1","1","","20.48","i-Sloan","2016-10-19 09:10:04","PS1_Bot1"
"16499","AT 2016inc","23:53:11.11","+11:22:04.89","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16ffz","1","1","","19.9","i-Sloan","2016-10-19 09:08:38","PS1_Bot1"
"16500","AT 2016ind","06:57:06.35","-31:59:27.53","CV","0","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgc","1","1","","18.85","i-Sloan","2016-10-19 14:29:45","PS1_Bot1"
"16501","AT 2016ine","04:53:27.12","-24:41:52.23","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgb","1","1","","20.3","i-Sloan","2016-10-20 12:44:38","PS1_Bot1"
"16502","AT 2016inf","22:15:16.28","-13:45:14.74","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fge","1","1","","22.4","w-PS1","2016-10-25 06:05:45","PS1_Bot1"
"16503","AT 2016ing","04:45:26.02","-01:03:56.68","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgd","1","1","","19.06","i-Sloan","2016-10-24 13:47:59","PS1_Bot1"
"16504","AT 2016inh","01:39:09.08","+19:59:37.61","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgq","1","1","","21.33","w-PS1","2016-10-25 10:55:12","PS1_Bot1"
"16505","AT 2016ini","01:18:08.55","-01:19:35.42","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgw","1","1","","20.59","w-PS1","2016-10-27 09:41:45","PS1_Bot1"
"16506","AT 2016inj","00:44:31.04","+10:12:45.67","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgv","1","1","","20.95","w-PS1","2016-10-26 10:07:40","PS1_Bot1"
"16507","AT 2016ink","00:44:07.64","+15:56:17.73","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgu","1","1","","21.1","w-PS1","2016-10-26 10:04:48","PS1_Bot1"
"16508","AT 2016inl","02:44:25.83","+19:10:42.69","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgt","1","1","","19.59","w-PS1","2016-10-25 12:10:04","PS1_Bot1"
"16509","AT 2016inm","02:29:27.56","+20:34:49.71","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgs","1","1","","20.95","w-PS1","2016-10-25 12:07:12","PS1_Bot1"
"16510","AT 2016inn","02:14:05.07","+19:03:09.58","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fgr","1","1","","21.44","w-PS1","2016-10-25 12:02:52","PS1_Bot1"
"16511","SN 2016ino","17:22:44.46","+62:09:44.40","SN Ic-BL","0.031","NGC6365A","","","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","","1","1","","17.8","Clear-","2016-11-25 18:01:26","Arbour"
"16515","SN 2016ins","08:07:27.42","+25:07:44.94","SN Ia","0.024","IC 0493","0.020708","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16no","1","1","","16.7","V-Johnson","2016-11-26 14:09:36","Stanek"
"16517","SN 2016inu","12:36:43.21","+26:06:48.67","SN Ia","","SDSS J123643.42+260647.1","0.020835","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16np","1","1","","15.9","V-Johnson","2016-11-14 15:21:36","Stanek"
"16518","SN 2016inv","07:56:47.70","+37:49:13.43","SN Ia","0.043","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dye","1","1","","17.78","cyan-ATLAS","2016-11-26 12:01:26","ATLAS_Bot1"
"16519","AT 2016inw","00:44:16.37","+03:12:13.90","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fih","1","1","","20.3","w-PS1","2016-11-23 06:31:40","PS1_Bot1"
"16520","AT 2016inx","06:24:35.18","+40:02:09.33","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyd","1","1","","17.2","cyan-ATLAS","2016-11-26 11:26:52","ATLAS_Bot1"
"16521","AT 2016iny","10:27:32.17","-26:24:45.47","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxu","1","1","","18.97","G-Gaia","2016-11-24 03:17:16","Gaia_Bot1"
"16522","AT 2016inz","00:48:19.13","+00:14:57.12","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxv","1","1","","18.99","G-Gaia","2016-11-23 21:56:09","Gaia_Bot1"
"16523","AT 2016ioa","10:26:20.50","-22:23:11.08","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxw","1","1","","18.79","G-Gaia","2016-11-23 07:29:16","Gaia_Bot1"
"16524","AT 2016iob","05:39:57.21","-37:31:51.60","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxy","1","1","","18.55","G-Gaia","2016-10-27 22:23:31","Gaia_Bot1"
"16525","AT 2016ioc","13:03:39.19","+02:43:33.64","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bxz","1","1","","18.19","G-Gaia","2016-11-23 20:26:52","Gaia_Bot1"
"16526","AT 2016iod","23:28:56.37","+11:59:42.50","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bya","1","1","","18.8","G-Gaia","2016-11-23 04:16:19","Gaia_Bot1"
"16527","AT 2016ioe","19:49:09.74","+35:19:02.82","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byc","1","1","","18.57","G-Gaia","2016-11-23 05:05:16","Gaia_Bot1"
"16528","AT 2016iof","21:39:04.21","+27:13:49.26","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byd","1","1","","18.31","G-Gaia","2016-11-23 04:43:40","Gaia_Bot1"
"16529","SN 2016iog","10:04:18.59","+43:25:29.14","SN II","0.038","GALEXASC J100418.99+432525.7","","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16ns","1","1","","17.2","V-Johnson","2016-11-27 13:26:24","Stanek"
"16530","AT 2016ioh","10:24:10.70","+43:24:24.73","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyi","1","1","","18.09","cyan-ATLAS","2016-11-26 13:43:40","ATLAS_Bot1"
"16531","AT 2016ioi","09:54:55.36","+36:15:03.10","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyg","1","1","","18.52","orange-ATLAS","2016-11-18 14:32:38","ATLAS_Bot1"
"16532","AT 2016ioj","11:36:21.83","+44:40:05.54","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyh","1","1","","18.17","cyan-ATLAS","2016-11-26 14:39:50","ATLAS_Bot1"
"16533","AT 2016iok","11:14:39.45","+52:58:03.90","","","","","ATLAS","ATLAS, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ATLAS16dyj","1","1","","18.76","orange-ATLAS","2016-11-18 14:22:33","ATLAS_Bot1"
"16534","SN 2016iol","11:41:56.17","+12:35:09.96","SN Ia","","CGCG 068-029","0.034215","ASAS-SN","ASAS-SN, ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","ASASSN-16nt","1","1","","17.1","V-Johnson","2016-11-27 14:24:00","Stanek"
"16535","AT 2016iom","04:41:02.86","+22:28:09.02","","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhh","1","1","","20.16","w-PS1","2016-11-26 12:10:04","PS1_Bot1"
"16536","AT 2016ion","04:06:54.23","+23:17:00.18","CV","","","","Pan-STARRS1","ATS, CSP, DAO_OTS, DES, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","PS16fhg","1","1","","14.8","w-PS1","2016-11-26 12:01:26","PS1_Bot1"
"16537","AT 2016ioo","04:41:53.25","-36:50:42.07","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16bye","1","1","","17.35","G-Gaia","2016-11-24 20:49:55","Gaia_Bot1"
"16538","AT 2016iop","12:13:56.69","-10:38:12.01","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byf","1","1","","18.84","G-Gaia","2016-11-24 18:59:02","Gaia_Bot1"
"16539","SN 2016ioq","10:03:22.89","-37:23:44.34","SN Ia","0.026","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byh","1","1","","16.89","G-Gaia","2016-11-25 19:43:40","Gaia_Bot1"
"16540","AT 2016ior","16:50:13.61","+39:20:26.34","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byi","1","1","","18.69","G-Gaia","2016-11-25 17:39:50","Gaia_Bot1"
"16541","SN 2016ios","12:28:52.64","-11:38:59.71","SN II","0.017","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byj","1","1","","18.05","G-Gaia","2016-11-25 18:57:36","Gaia_Bot1"
"16542","AT 2016iot","16:38:51.20","+39:48:51.73","","","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byk","1","1","","16.69","G-Gaia","2016-11-26 05:42:43","Gaia_Bot1"
"16543","SN 2016iou","01:24:26.61","-02:08:26.05","SN Ia","0.042","","","GaiaAlerts","ATS, CSP, DAO_OTS, DES, GaiaAlerts, iPTF, KEGS, NUTS, OGLE, OOICLE, Padova-Asiago, Pan-STARRS1, XOSS, XTSS","Gaia16byl","1","1","","17.39","G-Gaia","2016-11-26 03:50:24","Gaia_Bot1"
